Gene ID	Gene Name	SRR934360	SRR934366	SRR934364	SRR934370	SRR934361	SRR934362	SRR934365	SRR934363	SRR934367	SRR934368	SRR934369
ENSG00000013374	NUB1	4108	1658	3402	2528	1597	4266	4287	3529	4017	3267	4142
ENSG00000013375	PGM3	1839	721	1543	904	987	2136	1560	1646	1586	1131	1323
ENSG00000013392	RWDD2A	692	196	396	270	316	666	471	568	451	298	460
ENSG00000013441	CLK1	4307	2372	7649	3018	3529	9010	2591	3694	3932	2725	1242
ENSG00000013503	POLR3B	843	186	469	343	259	532	471	742	584	561	1151
ENSG00000013523	ANGEL1	1559	637	1226	585	633	1362	1103	1154	1179	1059	2321
ENSG00000013561	RNF14	3718	906	2029	1578	1318	3197	2738	2979	2545	2422	4260
ENSG00000013563	DNASE1L1	1082	468	733	619	497	957	1117	984	891	808	1291
ENSG00000013573	DDX11	536	162	229	145	337	604	384	42	369	149	236
ENSG00000013583	HEBP1	8128	1228	4124	1589	2831	6370	2773	6620	3382	5428	9038
ENSG00000013588	GPRC5A	18218	14068	43561	10533	12144	38078	16430	31497	15909	21731	11350
ENSG00000013619	MAMLD1	66	1450	89	681	38	120	464	62	771	47	96
ENSG00000013725	CD6	48	27	511	215	27	596	1085	52	470	22	24
ENSG00000013810	TACC3	258	161	393	258	117	632	953	331	479	208	234
ENSG00000014123	UFL1	3678	879	2393	1231	1423	3227	2238	3203	2586	2959	2744
ENSG00000014138	POLA2	183	58	153	127	141	280	175	141	180	87	79
ENSG00000014164	ZC3H3	2063	545	874	637	905	1506	1058	1459	1235	1080	800
ENSG00000014216	CAPN1	13019	4015	9625	6945	6134	10023	9642	9782	9342	11306	6177
ENSG00000014257	ACP3	154	54	125	194	38	123	235	103	165	128	61
ENSG00000014641	MDH1	6262	2383	3537	3064	2392	6199	5763	4842	4364	4444	3801
ENSG00000014824	SLC30A9	5325	1546	3670	1587	2272	5272	2897	5103	3800	6531	6098
ENSG00000014914	MTMR11	44	325	170	259	56	224	456	57	294	21	72
ENSG00000014919	COX15	1883	501	1129	548	861	1477	1109	1304	1017	2302	1434
ENSG00000015133	CCDC88C	237	195	538	864	72	651	1268	162	630	159	102
ENSG00000015153	YAF2	1127	722	684	1189	410	1153	2016	722	1388	409	763
ENSG00000015171	ZMYND11	15034	3117	7981	4397	4864	11755	6299	11588	7593	7734	6284
ENSG00000015285	WAS	46	47	467	183	30	520	1259	80	401	71	45
ENSG00000015413	DPEP1	4	15	23	9	1	18	156	4	19	1	8
ENSG00000015475	BID	389	1087	379	568	115	481	1283	273	832	759	212
ENSG00000015479	MATR3	171	86	171	143	287	255	116	175	204	201	175
ENSG00000015520	NPC1L1	5	2	3	0	0	5	0	1	0	5	4
ENSG00000015532	XYLT2	2063	711	1104	827	798	1398	1384	1325	1507	1554	2506
ENSG00000015568	RGPD5	4	1	2	1	2	2	2	3	1	0	0
ENSG00000015592	STMN4	1	0	1	0	1	0	0	0	1	0	1
ENSG00000015676	NUDCD3	5157	2097	3482	2782	2089	4110	3565	3802	3761	3736	5810
ENSG00000016082	ISL1	8	0	9	0	3	4	1	0	3	1720	6
ENSG00000016391	CHDH	819	162	952	414	375	556	347	490	619	1406	1101
ENSG00000016402	IL20RA	204	2	360	13	68	230	15	178	83	292	61
ENSG00000016490	CLCA1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000016602	CLCA4	1	0	0	0	0	0	1	0	0	0	0
ENSG00000016864	GLT8D1	5627	1469	2657	1887	2261	3949	2984	3806	3409	3722	7028
ENSG00000017260	ATP2C1	6671	2003	4815	3115	2151	5228	5253	5212	5104	3795	4319
ENSG00000017427	IGF1	63	58	125	316	15	127	117	70	353	6	256
ENSG00000017483	SLC38A5	2206	3103	1521	3116	833	1758	446	1770	1668	7726	342
ENSG00000017797	RALBP1	3479	1099	2939	1943	1142	2348	2295	2827	2343	3313	2765
ENSG00000018189	RUFY3	3657	990	2261	1573	1927	3479	2065	2643	2250	1857	1661
ENSG00000018236	CNTN1	219	1	118	16	70	148	35	169	69	17	6
ENSG00000018280	SLC11A1	245	192	328	41	72	503	920	144	198	110	67
ENSG00000018408	WWTR1	4304	1289	4668	2247	1643	4660	1966	3473	2764	2294	2463
ENSG00000018510	AGPS	2729	689	1952	1039	909	2230	1883	2019	1861	3082	1406
ENSG00000018607	ZNF806	0	0	1	0	1	2	0	0	0	0	0
ENSG00000018610	STEEP1	1245	525	921	541	508	901	948	1089	692	861	1169
ENSG00000018625	ATP1A2	91	20	64	33	53	118	27	81	89	9	10
ENSG00000018699	TTC27	1152	308	911	416	304	1026	660	870	797	936	595
ENSG00000018869	ZNF582	492	147	298	194	173	407	285	399	310	256	317
ENSG00000019102	VSIG2	3705	623	1887	1338	1164	3019	569	2755	1778	301	255
ENSG00000019144	PHLDB1	2919	1580	2343	2835	1341	3410	2498	2775	3212	764	1100
ENSG00000019169	MARCO	38	145	1234	32	0	220	3427	8	163	26	50
ENSG00000019186	CYP24A1	34	87	7	9	19	118	149	501	118	8	298
ENSG00000019485	PRDM11	3913	442	1824	607	1463	3025	686	2966	2128	981	1636
ENSG00000019505	SYT13	472	44	94	14	203	689	106	231	330	1	1964
ENSG00000019549	SNAI2	112	58	132	72	78	162	222	82	126	61	60
ENSG00000019582	CD74	12980	8514	129790	73003	6136	88693	272582	14172	83386	140384	41238
ENSG00000019991	HGF	170	10	250	76	46	176	263	112	119	37	44
ENSG00000019995	ZRANB1	1456	385	1368	432	490	1191	647	1351	926	1147	682
ENSG00000020129	NCDN	2292	1136	1814	1875	962	1998	3627	1677	2338	1249	1750
ENSG00000020181	ADGRA2	1170	340	1231	736	409	1116	652	1327	1174	316	322
ENSG00000020219	CCT8L1P	0	0	0	0	1	0	0	0	0	1	2
ENSG00000020256	ZFP64	838	277	559	317	310	599	519	594	596	574	695
ENSG00000020426	MNAT1	634	246	540	283	227	656	401	527	459	381	542
ENSG00000020577	SAMD4A	720	2999	756	1947	389	1076	3634	662	2928	549	833
ENSG00000020633	RUNX3	39	20	573	128	23	616	1100	78	397	56	34
ENSG00000020922	MRE11	1299	300	1072	398	521	1336	768	1113	1003	743	715
ENSG00000021300	PLEKHB1	3024	1083	2574	2534	1603	3602	3962	2436	2876	246	1630
ENSG00000021355	SERPINB1	3809	1672	2815	2297	1547	4565	4003	3387	3112	2516	2362
ENSG00000021461	CYP3A43	2	0	1	0	2	0	2	4	0	1	0
ENSG00000021488	SLC7A9	25	8	50	13	15	39	18	20	13	9	7
ENSG00000021574	SPAST	1646	553	1168	913	583	1415	1276	1266	1446	1719	804
ENSG00000021645	NRXN3	43	11	48	19	17	62	34	18	31	64	86
ENSG00000021762	OSBPL5	1396	350	768	738	518	957	815	1042	974	463	550
ENSG00000021776	AQR	3255	1056	2341	1367	1235	2621	2037	2668	2528	2632	2076
ENSG00000021826	CPS1	287	143	246	36	78	285	18	250	155	22	29
ENSG00000021852	C8B	2	48	0	0	0	0	3	0	0	0	3
ENSG00000022267	FHL1	26287	1712	26515	3685	13228	26492	9064	28787	15632	31630	66479
ENSG00000022277	RTF2	5079	1783	2986	2282	2036	4339	3314	3785	3288	2890	3200
ENSG00000022355	GABRA1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000022556	NLRP2	330	7	419	439	432	327	68	359	62	4	4
ENSG00000022567	SLC45A4	2251	669	1426	773	1246	1980	1099	2722	1380	4407	2886
ENSG00000022840	RNF10	8724	3927	6158	4330	3740	7261	6633	6712	6203	8733	10146
ENSG00000022976	ZNF839	555	140	328	194	248	428	201	386	324	449	479
ENSG00000023041	ZDHHC6	2355	671	1956	850	947	2288	1311	2003	1358	1594	858
ENSG00000023171	GRAMD1B	833	230	717	649	586	604	1087	601	820	706	2349
ENSG00000023191	RNH1	10233	3529	6693	5466	4447	10299	8489	7783	7249	5767	3802
ENSG00000023228	NDUFS1	5624	1440	3313	1820	2203	4272	2919	5334	3703	6904	5112
ENSG00000023287	RB1CC1	4288	1156	3831	1389	1353	4217	2063	4063	2887	2934	3245
ENSG00000023318	ERP44	4777	1846	3317	1968	2222	4746	4640	3504	3694	2744	5104
ENSG00000023330	ALAS1	2473	956	2837	1621	1250	2915	2648	2488	2206	3305	2363
ENSG00000023445	BIRC3	162	53	2116	315	55	1594	2405	147	1125	335	242
ENSG00000023516	AKAP11	5015	1214	4072	1956	1789	4452	2581	4687	3628	3408	2635
ENSG00000023572	GLRX2	1349	352	784	459	503	1157	681	757	653	515	854
ENSG00000023608	SNAPC1	573	217	472	363	182	666	418	516	469	399	360
ENSG00000023697	DERA	2514	935	1500	956	744	2015	1543	1685	1547	1838	1967
ENSG00000023734	STRAP	6156	2351	4562	2588	2524	6384	4539	5535	4645	6986	9283
ENSG00000023839	ABCC2	15	5	30	6	15	21	16	17	19	34	16
ENSG00000023892	DEF6	338	193	658	509	223	975	1383	277	678	240	77
ENSG00000023902	PLEKHO1	718	554	2802	702	341	3314	2705	733	1196	156	266
ENSG00000023909	GCLM	3023	695	2269	1110	1144	3554	1370	2677	1873	2405	3299
ENSG00000024048	UBR2	4135	1116	2978	1663	1833	3515	2396	3477	3050	2989	2539
ENSG00000024422	EHD2	3653	2748	3277	3252	1179	2944	3669	3600	3721	825	549
ENSG00000024526	DEPDC1	11	16	38	12	6	36	57	15	45	30	28
ENSG00000024862	CCDC28A	2917	1022	1809	1011	1260	3157	1808	2499	1916	2801	1709
ENSG00000025039	RRAGD	3418	462	2638	392	1069	2922	1606	3635	1809	4966	2118
ENSG00000025156	HSF2	925	182	542	311	295	750	436	655	483	339	386
ENSG00000025293	PHF20	2980	769	1541	881	850	2161	1627	2319	1959	1557	1993
ENSG00000025423	HSD17B6	7909	883	1767	271	1269	2710	291	2001	2508	4321	1900
ENSG00000025434	NR1H3	980	256	1237	273	466	1069	1418	771	535	6458	148
ENSG00000025708	TYMP	599	686	3169	2470	643	3642	7787	597	1939	1278	350
ENSG00000025770	NCAPH2	2483	758	1782	971	1132	2851	1386	1971	1408	1453	1013
ENSG00000025772	TOMM34	1847	1325	1502	1449	758	1808	1833	1406	1754	1253	1441
ENSG00000025796	SEC63	11781	3648	6407	4564	3905	8465	7339	8718	7316	7417	6554
ENSG00000025800	KPNA6	4433	1886	2950	1996	1863	3437	3485	3834	3766	3998	5125
ENSG00000026025	VIM	65318	30290	83504	64122	21905	57636	67058	54476	37746	56006	41544
ENSG00000026036	RTEL1-TNFRSF6B	53	24	48	48	123	178	51	61	80	45	37
ENSG00000026103	FAS	223	386	1749	1469	190	1369	1573	355	1066	186	239
ENSG00000026297	RNASET2	5157	490	2827	865	2186	4087	1955	3173	1851	800	1696
ENSG00000026508	CD44	10782	17478	10369	25182	4974	10055	25628	5355	20608	18305	11329
ENSG00000026559	KCNG1	0	1	0	2	2	2	9	4	8	2	0
ENSG00000026652	AGPAT4	822	31	965	56	380	719	109	743	261	257	86
ENSG00000026751	SLAMF7	30	24	1119	291	12	812	4357	42	730	27	22
ENSG00000026950	BTN3A1	647	291	1972	868	286	1398	2486	546	1290	466	496
ENSG00000027001	MIPEP	1098	267	771	326	446	897	470	797	667	1391	1085
ENSG00000027075	PRKCH	1621	753	1548	1930	568	1819	2861	1217	1852	785	888
ENSG00000027644	INSRR	5	0	2	0	1	4	2	0	3	4	21
ENSG00000027697	IFNGR1	3935	1897	3265	2382	1495	4989	4362	3132	3890	6671	2140
ENSG00000027847	B4GALT7	1880	781	991	1018	896	2026	1625	1415	1492	1071	2402
ENSG00000027869	SH2D2A	27	8	129	53	10	164	289	27	97	156	172
ENSG00000028116	VRK2	729	198	733	321	240	790	554	707	655	408	339
ENSG00000028137	TNFRSF1B	521	996	2040	1126	109	1800	3704	435	1697	1161	348
ENSG00000028203	VEZT	6526	2346	4814	3201	2819	6713	4298	6059	5093	3794	6007
ENSG00000028277	POU2F2	56	21	426	157	42	448	1367	67	389	19	38
ENSG00000028310	BRD9	1575	757	1050	745	742	1701	1193	1288	1156	828	1165
ENSG00000028528	SNX1	19552	14383	9735	15034	6348	16234	21752	14783	19963	10293	9345
ENSG00000028839	TBPL1	838	250	794	395	229	785	525	623	540	324	417
ENSG00000029153	ARNTL2	57	46	223	83	14	160	207	47	183	124	101
ENSG00000029363	BCLAF1	7405	2364	4954	3143	3363	7592	4785	6082	5624	4373	4253
ENSG00000029364	SLC39A9	5684	1666	3452	1941	2060	4567	3162	4728	3771	4530	6514
ENSG00000029534	ANK1	14	2	55	12	13	60	89	13	43	3	3
ENSG00000029559	IBSP	0	6	0	3	0	0	0	0	5	0	7
ENSG00000029639	TFB1M	487	215	324	282	262	535	465	542	452	515	358
ENSG00000029725	RABEP1	3707	1241	2843	1481	1495	3664	2420	3323	2789	2255	3326
ENSG00000029993	HMGB3	1166	439	491	303	241	695	462	651	621	362	1528
ENSG00000030066	NUP160	3241	759	3071	1497	1184	3486	1828	2964	2834	2683	1643
ENSG00000030110	BAK1	275	137	297	157	119	327	422	226	263	220	286
ENSG00000030304	MUSK	5	0	9	0	0	9	5	2	13	2	4
ENSG00000030419	IKZF2	2205	1714	1327	2838	508	2243	3128	1394	3739	1770	943
ENSG00000030582	GRN	16287	8120	14540	8286	5472	14327	24875	11836	13402	16375	16509
ENSG00000031003	FAM13B	2764	722	2141	895	1096	2740	1322	2532	1858	1289	2580
ENSG00000031081	ARHGAP31	6751	1325	2993	2094	1844	3881	2760	5362	4514	2022	2088
ENSG00000031691	CENPQ	245	77	226	100	61	389	167	222	214	133	98
ENSG00000031698	SARS1	8283	3534	4887	4082	3294	6754	6827	6613	6031	5970	7198
ENSG00000031823	RANBP3	4089	1517	2369	2023	1630	3382	3036	3008	3179	2077	2135
ENSG00000032219	ARID4A	2165	578	1758	863	673	1985	1000	1734	1606	1525	1103
ENSG00000032389	EIPR1	2167	576	1022	747	1084	2158	1355	1482	1338	1374	1620
ENSG00000032444	PNPLA6	3913	1768	2649	2020	1505	3685	3622	2748	2843	1779	1829
ENSG00000032742	IFT88	1761	547	1375	657	919	1948	828	1601	1175	853	1106
ENSG00000033011	ALG1	895	371	551	360	351	699	724	645	661	729	1344
ENSG00000033030	ZCCHC8	2019	638	1424	825	856	1848	1167	1535	1459	1163	1339
ENSG00000033050	ABCF2	823	458	569	497	346	691	809	637	567	515	826
ENSG00000033100	CHPF2	2173	1828	1762	2002	1114	3078	3858	2503	3126	1092	2586
ENSG00000033122	LRRC7	449	158	486	103	452	624	36	263	393	25	372
ENSG00000033170	FUT8	1443	609	1383	699	439	1373	1762	1028	1202	472	1263
ENSG00000033178	UBA6	1805	658	1836	995	872	2549	1684	1796	1642	1551	1583
ENSG00000033327	GAB2	480	433	698	397	211	616	935	437	852	1018	248
ENSG00000033627	ATP6V0A1	5109	2540	3735	2344	2612	5560	4295	4851	4682	2431	4968
ENSG00000033800	PIAS1	4343	820	2362	1045	1087	3102	1662	3141	2699	1782	1458
ENSG00000033867	SLC4A7	436	172	945	356	241	826	675	366	710	300	405
ENSG00000034053	APBA2	387	35	304	881	150	452	262	348	394	19	144
ENSG00000034152	MAP2K3	1612	949	2488	1233	939	2402	1506	1504	1490	2116	1267
ENSG00000034239	EFCAB1	4	1	5	1	3	6	0	5	4	0	1
ENSG00000034510	TMSB10	9274	14024	10209	14326	3577	12718	26717	6367	12900	7915	4433
ENSG00000034533	ASTE1	783	122	557	241	269	689	340	678	514	400	402
ENSG00000034677	RNF19A	2019	711	2264	1189	771	2904	1999	1585	2140	1253	1063
ENSG00000034693	PEX3	1841	405	1373	705	654	1952	1041	1412	1277	1216	891
ENSG00000034713	GABARAPL2	8019	2655	4036	2963	3068	6736	4914	5670	4473	4225	5690
ENSG00000034971	MYOC	973	2	415	4	181	1112	0	337	340	0	1
ENSG00000035115	SH3YL1	3970	973	3245	1642	1120	3179	2955	2094	2548	1633	2264
ENSG00000035141	FAM136A	2126	880	1145	1181	943	1946	1739	1455	1606	1539	949
ENSG00000035403	VCL	6794	4080	7317	8350	2845	9389	8414	5841	8018	7744	3593
ENSG00000035499	DEPDC1B	5	18	28	21	6	40	94	27	64	352	27
ENSG00000035664	DAPK2	8385	6166	3604	4411	2203	3825	7592	3927	7048	2244	423
ENSG00000035681	NSMAF	2121	677	1693	1058	781	2041	1727	1547	1641	1395	865
ENSG00000035687	ADSS2	2795	1024	2329	1565	944	2698	2132	2801	2450	3537	2517
ENSG00000035720	STAP1	2	1	73	17	1	76	191	0	51	2	0
ENSG00000035862	TIMP2	7297	2196	8766	3832	2432	6661	7087	8108	5831	2028	5451
ENSG00000035928	RFC1	4768	1072	3090	1521	1490	3397	2434	3592	3128	2990	3182
ENSG00000036054	TBC1D23	2300	965	1562	880	802	2143	1411	1815	1570	1467	1784
ENSG00000036257	CUL3	4939	1488	3847	2008	1494	4360	2902	3934	3619	3801	2836
ENSG00000036448	MYOM2	167	38	182	62	66	203	137	141	129	307	210
ENSG00000036473	OTC	6	0	14	0	2	3	0	6	2	0	0
ENSG00000036530	CYP46A1	132	39	61	47	101	102	42	91	50	31	126
ENSG00000036549	ZZZ3	3711	958	2694	1162	1273	3174	1938	3077	2684	2325	2851
ENSG00000036565	SLC18A1	1	0	2	4	4	0	1	1	0	0	0
ENSG00000036672	USP2	290	56	458	82	132	428	173	437	241	97	131
ENSG00000036828	CASR	39	0	2	3	45	14	1	11	13	4	1
ENSG00000037042	TUBG2	1097	478	509	667	621	911	839	605	760	278	574
ENSG00000037241	RPL26L1	524	209	286	213	201	568	355	356	329	468	486
ENSG00000037280	FLT4	3111	620	2261	1003	1362	1698	679	3424	2005	589	1025
ENSG00000037474	NSUN2	2167	960	1933	1212	1072	2257	1766	2006	1859	2055	2956
ENSG00000037637	FBXO42	2399	725	1353	928	897	1962	1293	2006	1694	1577	1441
ENSG00000037749	MFAP3	770	204	786	295	220	735	444	817	769	791	991
ENSG00000037757	MRI1	892	292	460	329	570	951	463	508	658	503	237
ENSG00000037897	METTL1	914	332	386	278	465	979	502	807	528	1211	987
ENSG00000037965	HOXC8	0	3	1	0	1	1	2	0	2	1	3
ENSG00000038002	AGA	1458	527	1411	1435	700	1571	1877	1654	1269	1437	1686
ENSG00000038210	PI4K2B	2162	255	1509	506	876	2215	834	1852	1197	2669	1132
ENSG00000038219	BOD1L1	3828	944	3065	1431	1364	3236	1951	3645	2796	2689	3451
ENSG00000038274	MAT2B	8254	2526	5015	3174	2613	6190	4814	5723	4861	4439	8487
ENSG00000038295	TLL1	112	17	102	10	24	60	41	126	62	97	26
ENSG00000038358	EDC4	1859	596	1809	720	909	1981	1184	1697	1557	1274	1500
ENSG00000038382	TRIO	2230	391	2176	745	745	1980	1061	2425	1549	2533	2259
ENSG00000038427	VCAN	174	120	505	406	130	408	665	404	1144	56	155
ENSG00000038532	CLEC16A	2103	1191	1395	1293	846	1563	1964	1585	1896	1611	1599
ENSG00000038945	MSR1	109	122	1080	270	40	840	3582	137	741	143	190
ENSG00000039068	CDH1	36156	10662	24838	11381	18791	31714	18410	33149	27297	81835	58040
ENSG00000039123	MTREX	4133	1128	2788	1297	1299	3574	2334	3339	2815	3078	3566
ENSG00000039139	DNAH5	278	10	357	36	80	376	60	396	300	191	310
ENSG00000039319	ZFYVE16	3203	811	2309	1107	1205	2781	1294	2449	1949	1816	2205
ENSG00000039523	RIPOR1	3128	623	2811	1082	1508	3529	1600	2908	2291	1521	1297
ENSG00000039537	C6	57	0	84	5	13	84	61	33	39	0	0
ENSG00000039560	RAI14	1201	529	1328	839	263	977	746	1219	1081	1344	1088
ENSG00000039600	SOX30	15	5	15	17	4	12	22	16	17	29	33
ENSG00000039650	PNKP	1267	737	980	1022	966	1814	1318	997	1105	1174	1167
ENSG00000039987	BEST2	2	0	3	2	1	9	1	1	2	0	2
ENSG00000040199	PHLPP2	2229	254	1222	481	943	1626	551	2422	1220	948	2436
ENSG00000040275	SPDL1	392	72	222	95	109	274	219	265	257	219	310
ENSG00000040341	STAU2	1749	587	1248	752	663	1471	1019	1327	1240	1409	1243
ENSG00000040487	SLC66A1	630	336	482	347	279	633	596	472	531	486	450
ENSG00000040531	CTNS	869	304	640	287	307	786	756	632	611	492	636
ENSG00000040608	RTN4R	402	352	272	779	158	286	411	310	475	140	138
ENSG00000040633	PHF23	2895	1542	1060	1400	1094	1946	2452	2150	2099	1702	2067
ENSG00000040731	CDH10	0	0	0	1	0	0	0	0	0	0	0
ENSG00000040933	INPP4A	1292	840	1531	1217	624	1599	1997	1010	1794	2088	947
ENSG00000041353	RAB27B	17	3	56	59	11	32	175	12	42	3093	121
ENSG00000041357	PSMA4	3970	1748	3077	1884	1695	4878	4056	2604	3170	2496	1701
ENSG00000041515	MYO16	6	2	15	0	7	13	7	13	13	1	1
ENSG00000041802	LSG1	2170	621	1215	834	928	1661	1227	1696	1360	2806	1896
ENSG00000041880	PARP3	1549	518	1650	1211	927	2059	1509	1592	1619	3275	1465
ENSG00000041982	TNC	218	703	1081	8917	55	742	2929	157	1359	80	542
ENSG00000041988	THAP3	1098	414	291	391	398	572	672	566	545	1363	704
ENSG00000042062	RIPOR3	180	10	187	114	74	314	89	122	95	195	80
ENSG00000042088	TDP1	375	156	464	217	126	429	374	303	255	432	351
ENSG00000042286	AIFM2	1939	528	1120	650	756	1925	1058	1669	1238	4198	1190
ENSG00000042304	C2orf83	0	0	0	0	0	0	0	0	0	0	1
ENSG00000042317	SPATA7	1296	260	660	290	375	770	466	953	544	482	657
ENSG00000042429	MED17	392	141	294	213	195	370	236	262	290	258	192
ENSG00000042445	RETSAT	6545	1338	4994	2445	2585	4773	3658	6129	3355	48323	3060
ENSG00000042493	CAPG	11815	4785	8985	5753	3984	11858	18938	7663	9086	14044	2047
ENSG00000042753	AP2S1	1902	1087	1236	1128	782	2086	2248	1507	1504	1966	2247
ENSG00000042781	USH2A	12	1	9	3	5	8	5	2	0	4	2
ENSG00000042813	ZPBP	18	3	9	4	7	26	0	28	10	13	2
ENSG00000042832	TG	3925803	489051	1805564	467934	1887192	2842771	1273062	3703319	2518476	2146692	4237717
ENSG00000042980	ADAM28	52	39	322	140	37	330	735	76	298	69	53
ENSG00000043039	BARX2	9	3	72	0	11	28	10	89	3	377	4
ENSG00000043093	DCUN1D1	2159	462	1463	590	802	1830	997	1763	1398	1647	1614
ENSG00000043143	JADE2	4897	1317	3264	2265	1484	3577	3182	4120	4393	2130	5148
ENSG00000043355	ZIC2	10	0	8	0	0	0	0	5	6	0	0
ENSG00000043462	LCP2	85	109	797	476	60	827	1926	154	719	113	164
ENSG00000043514	TRIT1	1157	303	827	478	507	1063	489	1055	779	1327	880
ENSG00000043591	ADRB1	20	2	12	23	7	17	43	14	9	21	3
ENSG00000044012	GUCA2B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044090	CUL7	2967	1593	2364	1877	1488	2869	2724	2476	2917	2861	1559
ENSG00000044115	CTNNA1	21354	9575	13114	11431	8599	15509	16261	15653	16849	11989	22838
ENSG00000044446	PHKA2	1831	583	1329	666	1101	1679	803	1480	1070	1622	1553
ENSG00000044459	CNTLN	583	87	533	142	218	614	218	574	367	133	386
ENSG00000044524	EPHA3	2701	65	1866	320	984	1770	344	2005	750	29	724
ENSG00000044574	HSPA5	53456	35117	53035	16319	54485	73703	63540	56052	56489	36323	76435
ENSG00000046604	DSG2	10915	2757	6341	3263	3091	5945	4953	7212	6209	13907	6045
ENSG00000046647	GEMIN8	1253	342	802	597	560	1037	917	602	655	438	979
ENSG00000046651	OFD1	2493	928	1968	1319	1335	2118	1734	1594	1426	1196	1991
ENSG00000046653	GPM6B	856	114	607	129	264	455	238	618	275	33	70
ENSG00000046774	MAGEC2	0	0	0	0	0	0	0	0	0	0	1
ENSG00000046889	PREX2	1102	185	1167	663	474	1518	473	1201	1318	211	332
ENSG00000047056	WDR37	1998	561	1214	590	851	1658	1159	1827	1276	1220	1190
ENSG00000047188	YTHDC2	1659	708	1424	854	1022	2148	1237	1526	1461	977	1699
ENSG00000047230	CTPS2	1276	402	923	507	481	1118	634	823	898	836	1001
ENSG00000047249	ATP6V1H	4216	1074	2636	1306	1614	3531	2420	3752	2760	3291	2690
ENSG00000047315	POLR2B	4841	1685	3258	2133	1609	4090	3264	4265	3787	4247	5104
ENSG00000047346	FAM214A	4031	939	2354	1701	1834	4226	2953	3166	3226	5593	2575
ENSG00000047365	ARAP2	5350	949	4618	1371	1190	5394	1978	5670	3637	1054	1800
ENSG00000047410	TPR	8231	2367	6032	3157	2774	6147	4271	7250	6140	4749	6460
ENSG00000047457	CP	78	19	1012	82	32	368	408	62	279	143	25
ENSG00000047578	KATNIP	3463	820	2665	1113	2095	3556	1634	3166	2518	1744	3628
ENSG00000047579	DTNBP1	987	517	717	770	369	1039	1145	724	864	333	350
ENSG00000047597	XK	147	44	239	62	71	150	83	89	127	1956	88
ENSG00000047617	ANO2	18	31	28	12	7	21	29	8	10	19	17
ENSG00000047621	C12orf4	857	294	723	343	307	954	765	746	716	831	825
ENSG00000047634	SCML1	280	101	338	247	268	601	185	255	280	45	233
ENSG00000047644	WWC3	4948	1836	3151	2447	1618	4705	3260	5036	3841	898	3708
ENSG00000047648	ARHGAP6	7386	563	2706	578	1818	4805	1014	7922	2220	2244	3149
ENSG00000047662	FAM184B	27	8	6	12	13	18	10	18	10	6	25
ENSG00000047849	MAP4	7454	4992	7290	5714	3327	6638	8464	6155	7615	5813	7461
ENSG00000047932	GOPC	3901	985	2516	1463	1609	3304	1845	3168	2466	4227	2334
ENSG00000047936	ROS1	0	1	8	177	0	2	21	0	0	0	1
ENSG00000048028	USP28	1333	401	1084	620	573	1017	1221	1117	1129	1164	727
ENSG00000048052	HDAC9	217	314	381	828	39	271	1307	115	654	124	274
ENSG00000048140	TSPAN17	1460	882	1106	813	640	1437	1769	1233	1268	1513	1615
ENSG00000048162	NOP16	331	226	266	200	164	333	371	348	269	328	432
ENSG00000048342	CC2D2A	739	248	738	561	304	710	600	722	852	108	704
ENSG00000048392	RRM2B	5532	1665	3554	3095	1549	5091	5449	4453	5969	2236	3382
ENSG00000048405	ZNF800	1496	398	1354	538	529	1504	792	1239	1032	1129	1332
ENSG00000048462	TNFRSF17	0	0	53	21	0	111	537	2	85	2	10
ENSG00000048471	SNX29	2108	604	1762	1013	756	1892	1560	2130	1882	3807	2116
ENSG00000048540	LMO3	9269	14140	4427	19111	2304	4800	17270	3799	16220	2915	7063
ENSG00000048544	MRPS10	1545	436	899	452	616	1309	878	1257	925	1708	787
ENSG00000048545	GUCA1A	1	0	0	0	0	3	1	1	0	0	0
ENSG00000048649	RSF1	4583	1024	2950	1711	1334	3418	2322	3974	3645	2742	2361
ENSG00000048707	VPS13D	9124	2342	6323	4149	3284	6500	5247	9081	6456	6823	8629
ENSG00000048740	CELF2	1780	152	2476	1317	676	2018	2008	1277	1360	147	391
ENSG00000048828	FAM120A	9041	2649	5910	3885	3644	7177	6669	7284	6736	10709	11145
ENSG00000048991	R3HDM1	1981	462	1243	694	708	1586	1146	1580	1165	1424	1187
ENSG00000049089	COL9A2	1222	215	1477	563	877	1190	464	860	563	372	625
ENSG00000049130	KITLG	530	146	543	307	254	451	242	313	348	358	296
ENSG00000049167	ERCC8	456	129	269	157	302	447	281	407	319	424	410
ENSG00000049192	ADAMTS6	17	3	29	10	3	30	29	12	36	4	8
ENSG00000049239	H6PD	6526	2320	5475	3134	2551	5175	4567	5443	5240	4076	3532
ENSG00000049245	VAMP3	6259	2743	4271	3250	2357	5972	4448	5258	5050	3251	4612
ENSG00000049246	PER3	3863	1434	1501	2638	1843	5250	2147	5407	4502	4545	2104
ENSG00000049247	UTS2	0	0	4	4	0	14	8	0	5	1	0
ENSG00000049249	TNFRSF9	3	15	212	48	2	152	234	5	119	29	16
